id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp
2600203,Afrânio,PE,Nordeste,172,1,0.3935787539730726,0.4011627906976744,0.3935787539730726,0.40133356325803304,173.97,-0.7584036724601784
1200385,Plácido de Castro,AC,Norte,214,1,0.39356094201837477,0.6308411214953271,0.3918505090861599,0.6362132094071258,284.04,-23.728017947695236
2111102,São João dos Patos,MA,Nordeste,276,1,0.39354585169896084,0.44565217391304346,0.3935458516989608,0.4486362390350877,291.84000000000003,-5.210632221408263
2105500,João Lisboa,MA,Nordeste,245,1,0.39354585169896084,0.43673469387755104,0.3935458516989608,0.44169939307390216,280.1,-4.31888421785902
2110039,Santa Luzia do Paruá,MA,Nordeste,243,1,0.39354585169896084,0.13991769547325103,0.3935458516989608,0.14251477871864515,250.36,25.362815622570977
2112233,Trizidela do Vale,MA,Nordeste,236,1,0.39354585169896084,0.09322033898305085,0.3935458516989609,0.09127516778523491,245.85,30.032551271591
2103802,Dom Pedro,MA,Nordeste,170,1,0.39354585169896084,0.5588235294117647,0.3935458516989608,0.5606507260617971,183.18,-16.527767771280388
3525102,Jardinópolis,SP,Sudeste,402,1,0.3934837866726837,0.5422885572139303,0.3934837866726837,0.5458098130682564,473.0000015,-14.880477054124663
4212650,Pescaria Brava,SC,Sul,120,1,0.39344971432183373,0.5333333333333333,0.39344971432183373,0.5404847859721507,135.73,-13.98836190114996
3546306,Santa Cruz das Palmeiras,SP,Sudeste,278,1,0.39342129329485975,0.39928057553956836,0.3934212932948597,0.4031145656192007,319.0000024,-0.5859282244708608
3162401,São João da Ponte,MG,Sudeste,177,1,0.3932901394417312,0.3672316384180791,0.3932901394417312,0.3648386052034978,185.26,2.605850102365209
3506607,Biritiba-Mirim,SP,Sudeste,302,1,0.39328947197663,0.4768211920529801,0.39328947197663006,0.47809197968674827,363.0000012,-8.353172007635013
3552106,Socorro,SP,Sudeste,247,1,0.3932401298892945,0.38866396761133604,0.3937385408628236,0.39393896499401954,278.9999956,0.45761622779584843
1200179,Capixaba,AC,Norte,151,1,0.39323505829481364,0.6423841059602649,0.39323505829481364,0.6502715598192986,197.01,-24.91490476654512
3525201,Jarinu,SP,Sudeste,507,1,0.39301822037991385,0.5581854043392505,0.3930182203799138,0.5592719774053262,528.9999992,-16.516718395933662
3518305,Guararema,SP,Sudeste,385,1,0.39301822037991385,0.23116883116883116,0.3930182203799139,0.22987416947306422,419.0000017,16.18493892110827
2609006,Macaparana,PE,Nordeste,214,1,0.39296372087535847,0.17757009345794392,0.39296372087535847,0.18055618978035526,218.99,21.539362741741456
2603801,Capoeiras,PE,Nordeste,211,1,0.39296372087535847,0.3033175355450237,0.39296372087535847,0.3033591243630874,211.96,8.964618533033475
2613206,São João,PE,Nordeste,177,1,0.39296372087535847,0.4576271186440678,0.39296372087535847,0.4553902317606062,180.79,-6.466339776870933
2611705,Riacho das Almas,PE,Nordeste,154,1,0.39296372087535847,0.3181818181818182,0.39296372087535847,0.31898539584934665,156.12,7.478190269354029
2600906,Amaraji,PE,Nordeste,151,1,0.39296372087535847,0.4503311258278146,0.39296372087535847,0.4473947269773835,160.06,-5.736740495245613
2106706,Mirador,MA,Nordeste,216,1,0.39293083670200296,0.4305555555555556,0.3929308367020029,0.4415175195361734,238.02,-3.7624718853552617
3529401,Mauá,SP,Sudeste,3825,1,0.39279688790527634,0.26666666666666666,0.3929012937295818,0.26855635625120267,4043.0000122,12.613022123860967
3513702,Descalvado,SP,Sudeste,233,1,0.39276774138595855,0.19313304721030042,0.3927677413859586,0.193840802158756,251.0000003,19.96346941756581
3110608,Cambuí,MG,Sudeste,252,1,0.3927646887426923,0.17857142857142858,0.3927646887426923,0.18046869383940764,278.22,21.419326017126377
3106309,Belo Oriente,MG,Sudeste,250,1,0.3927646887426923,0.34,0.3927646887426923,0.34034023187777657,276.87,5.27646887426923
4208302,Itapema,SC,Sul,657,1,0.39261674270121405,0.2952815829528158,0.39261674270121405,0.31383746519533995,1267.79,9.733515974839824
2607000,Inajá,PE,Nordeste,266,1,0.3925941554599863,0.19924812030075187,0.3925941554599863,0.2029648609077599,273.2,19.334603515923448
2613305,São Joaquim do Monte,PE,Nordeste,233,1,0.3925941554599863,0.27896995708154504,0.3925941554599863,0.27870813397129185,234.08,11.36241983784413
2601052,Araçoiaba,PE,Nordeste,221,1,0.3925941554599863,0.46153846153846156,0.3925941554599863,0.46505421890884446,236.07999999999998,-6.894430607847523
2610400,Parnamirim,PE,Nordeste,175,1,0.3925941554599863,0.4057142857142857,0.3925941554599863,0.41087843350557524,183.85,-1.3120130254299367
2605608,Flores,PE,Nordeste,145,1,0.3925941554599863,0.31724137931034485,0.3925941554599863,0.31724845995893225,146.1,7.535277614964148
2600807,Altinho,PE,Nordeste,111,1,0.3925941554599863,0.3153153153153153,0.3925941554599863,0.31920429746516704,119.14,7.727884014467101
3131158,Ipaba,MG,Sudeste,190,1,0.3923920990377276,0.20526315789473684,0.3923920990377275,0.22300984241929728,196.09,18.712894114299075
3520400,Ilhabela,SP,Sudeste,410,1,0.3923331594845395,0.5658536585365853,0.3923331594845395,0.5672760664430891,475.9999996,-17.35204990520458
3162708,São João do Paraíso,MG,Sudeste,213,1,0.39222668978696595,0.1267605633802817,0.39222668978696595,0.12669838412412668,233.31,26.546612640668428
3134608,Jaboticatubas,MG,Sudeste,197,1,0.39222668978696595,0.2436548223350254,0.39222668978696595,0.24618793170858858,230.19,14.857186745194056
3131208,Ipanema,MG,Sudeste,179,1,0.39222668978696595,0.22905027932960895,0.39222668978696595,0.22314963797264684,198.88,16.3176410457357
3533908,Olímpia,SP,Sudeste,541,1,0.3920211548613435,0.2513863216266174,0.3920211548613435,0.2528027124450844,590.9999982,14.063483323472608
3542602,Registro,SP,Sudeste,514,1,0.3920211548613435,0.3560311284046693,0.39202115486134353,0.3618702664100211,564.0000004,3.5990026456674205
