id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp,meta_alfabetizacao,taxa_alfabetizacao_prevista_pct,gap_referencia_meta_2024_pp,gap_cenario_80pct_pp
2611309,Pombos,PE,Nordeste,133,1,0.3991421728921064,0.5864661654135338,0.3991421728921064,0.5954908990623277,145.04,-18.73239925214274,52.33,60.08578271078936,7.7557827107893615,-19.91421728921064
3545308,Salto de Pirapora,SP,Sudeste,468,1,0.3991338098282941,0.532051282051282,0.3991968234962289,0.5316576108634309,505.0000036,-13.291747222298794,49.9,60.08031765037711,10.180317650377113,-19.91968234962289
3554805,Tremembé,SP,Sudeste,312,1,0.39908477580498036,0.46153846153846156,0.3990847758049804,0.45270524975815185,351.9999982,-6.24536857334812,48.77,60.091522419501956,11.321522419501953,-19.908477580498044
3534609,Osvaldo Cruz,SP,Sudeste,223,1,0.3990080498922184,0.4080717488789238,0.39900804989221844,0.40767966817757845,232.99999929999998,-0.9063698986705393,61.92,60.09919501077816,-1.8208049892218412,-19.90080498922184
5107859,São Félix do Araguaia,MT,Centro-Oeste,136,1,0.3989547114440736,0.6764705882352942,0.3989547114440736,0.6663656884875846,155.05,-27.751587679122057,41.62,60.10452885559264,18.484528855592643,-19.89547114440736
3510401,Capivari,SP,Sudeste,567,1,0.39885988140207496,0.3333333333333333,0.3988598814020749,0.3340497054742741,598.9523817,6.552654806874164,67.01,60.114011859792505,-6.8959881402075,-19.885988140207495
3556453,Vargem Grande Paulista,SP,Sudeste,545,1,0.39885988140207496,0.3559633027522936,0.3988598814020749,0.3541148706664472,587.9999959,4.289657864978135,60.02,60.114011859792505,0.09401185979250215,-19.885988140207495
3528403,Mairinque,SP,Sudeste,466,1,0.39885988140207496,0.5064377682403434,0.3988598814020749,0.5066869945146805,560.9999966,-10.757788683826842,,60.114011859792505,,-19.885988140207495
3540705,Porto Ferreira,SP,Sudeste,460,1,0.39885988140207496,0.4956521739130435,0.39885988140207496,0.4992423538664921,503.9999983,-9.679229251096855,54.0,60.114011859792505,6.114011859792505,-19.885988140207495
3511508,Cerquilho,SP,Sudeste,396,1,0.39885988140207496,0.30808080808080807,0.398859881402075,0.30846047285166545,433.0000018,9.077907332126689,64.08,60.114011859792505,-3.965988140207493,-19.885988140207495
3524808,Jales,SP,Sudeste,385,1,0.39885988140207496,0.2935064935064935,0.39885988140207496,0.29469701298879425,407.0000031,10.535338789558146,59.42,60.114011859792505,0.6940118597925036,-19.885988140207495
3152105,Ponte Nova,MG,Sudeste,433,1,0.39866536815849907,0.21247113163972287,0.398828550139667,0.2134951947395043,494.25,18.61942365187762,57.17,60.1171449860333,2.947144986033301,-19.882855013966697
3149309,Pedro Leopoldo,MG,Sudeste,602,1,0.39865794828643586,0.24086378737541528,0.3995166055493346,0.24901871980676332,662.4,15.779416091102059,62.5,60.04833944506653,-2.4516605549334685,-19.95166055493347
4216602,São José,SC,Sul,1883,1,0.39861343280949096,0.42166755177907594,0.39882165720949386,0.4364665044961325,2926.96,-2.305411896958498,,60.11783427905062,,-19.88216572094938
3128709,Guaxupé,MG,Sudeste,454,1,0.3986050560773625,0.32819383259911894,0.39860505607736246,0.3306459863722862,488.71000000000004,7.041122347824357,57.85,60.13949439226376,2.289494392263755,-19.860505607736243
3109006,Brumadinho,MG,Sudeste,394,1,0.3986050560773625,0.12436548223350254,0.3986050560773625,0.12274224570556895,452.33,27.423957384386,71.82,60.13949439226375,-11.680505607736244,-19.86050560773625
